country;isocode;year;pop;xrat;currency_unit;ppp;tcgdp;cgdp;cgdp2;cda2;cc;cg;ci;p;p2;pc;pg;pi;openc;cgnp;y;y2;rgdpl;rgdpl2;rgdpch;kc;kg;ki;openk;rgdpeqa;rgdpwok;rgdpl2wok;rgdpl2pe;rgdpl2te;rgdpl2th;rgdptt
Lithuania;LTU;1996;3668.3159;4;Lithuanian Litas;1.5515374;21101.422;5752.3457;5993.2046;6518.0898;84.568008;11.226535;12.963471;38.788433;40.121414;35.33147;37.460491;64.525665;112.54833;98.919968;19.963766;20.799677;7612.4663;7484.0894;7599.2759;76.686417;10.533984;11.585021;86.927963;8514.0234;15570.901;15334.884;18357.744;18383.559;10.618734;6899.8569
Lithuania;LTU;1997;3664.3721;4;Lithuanian Litas;1.7106701;23381.271;6380.7036;6658.5835;7295.6611;81.712288;11.353186;16.502287;42.76675;43.907928;38.540066;41.736137;66.174843;114.81139;98.041405;21.084726;22.002968;8192.9346;8143.0986;8183.2749;75.490326;10.461875;15.170705;98.531387;9148.7266;16921.727;16838.65;19829.262;19861.117;11.463836;7538.3901
Lithuania;LTU;1998;3661.168;4;Lithuanian Litas;1.7972171;24871.002;6793.188;6991.8628;7757.0767;81.486176;11.32285;18.135317;44.930428;45.67934;40.802849;47.317787;63.244217;102.353;97.730064;21.55278;22.183117;8721.1611;8713.1855;8711.4463;74.556625;10.447546;16.794693;97.654831;9713.1348;18080.783;18084.393;21496.25;21403.941;11.995237;7989.3853
Lithuania;LTU;1999;3658.4541;4;Lithuanian Litas;1.7252247;25310.711;6918.417;7057.4854;7750.0986;82.230415;10.480251;17.103214;43.130619;43.531326;40.214813;44.898479;56.798248;87.843063;97.650429;20.946976;21.368034;8515.6396;8470.8291;8507.5576;77.647995;9.8198605;16.12314;85.748947;9456.5488;17506.158;17430.58;21299.064;21269.828;12.285233;8036.1436
Lithuania;LTU;2000;3654.387;4;Lithuanian Litas;1.6555625;27588.084;7549.3052;7694.502;8165.3818;81.038643;9.8948631;15.186184;41.389065;41.699512;38.820755;43.673519;54.054256;95.901749;98.305084;21.815117;22.23469;8942.4209;8845.1787;8933.7666;77.986572;9.5326204;14.240207;87.515564;9897.1523;18572.182;18388.018;23204.383;23101.563;12.512937;8580.7734
Lithuania;LTU;2001;3645.7471;4;Lithuanian Litas;1.6243418;29910.355;8204.1768;8346.6348;8798.1494;79.474655;9.5203505;16.414534;40.608543;40.759018;38.406197;41.683121;50.93129;105.20087;98.521866;23.212219;23.615278;9546.1602;9489.2344;9540.666;75.787086;9.1917038;15.506591;98.093483;10529.568;20126.039;20017.545;25740.586;25702.338;14.035745;9105.8115
Lithuania;LTU;2002;3633.2319;3.6769583;Lithuanian Litas;1.6112807;32254.602;8877.6611;9054.2832;9561.4541;78.642784;9.1951342;17.763535;43.821022;43.928261;41.331974;45.175907;54.448601;111.33932;98.766411;24.526054;25.014004;10252.211;10225.406;10247.892;74.535667;8.7321033;16.472012;108.67103;11265.008;21666.613;21619.074;26689.133;26637.465;14.780975;9686.9082
Lithuania;LTU;2003;3620.094;3.0608666;Lithuanian Litas;1.5487465;36677.43;10131.624;10294.845;10887.449;77.570206;8.5269566;19.659163;50.598301;50.543118;48.012005;53.354565;59.829941;108.43186;97.382805;26.966454;27.400885;11253.268;11294.348;11253.556;74.40744;8.2894154;18.768114;107.92632;12323.904;22736.334;22818.748;28752.883;28678.264;16.058168;10801.369
Lithuania;LTU;2004;3607.8989;2.7805917;Lithuanian Litas;1.4907902;41982.219;11636.196;11792.386;12619.992;77.728035;8.3213043;20.968803;53.61414;53.455502;51.301323;56.477695;61.238052;111.38031;97.274498;29.317944;29.71147;12067.945;12154.466;12069.486;77.617325;8.3549213;20.836544;110.79958;13171.787;25364.816;25543.406;30796.246;30764.758;17.005093;12051.854
Lithuania;LTU;2005;3596.6169;2.774025;Lithuanian Litas;1.5132115;47620.813;13240.446;13551.762;14490.032;79.510544;8.7402935;18.672768;54.549309;54.759556;50.791061;57.250092;69.843491;122.17805;97.59903;31.128489;31.860395;13240.446;13240.446;13240.446;79.510544;8.7402935;18.672768;118.91302;14400.67;28157.824;28157.824;32728.496;32601.365;17.425369;13240.446
Lithuania;LTU;2006;3585.906;2.7522249;Lithuanian Litas;1.5822965;52324.453;14591.697;15052.631;16521.063;81.764198;8.5805225;19.410601;57.491539;58.142479;52.314697;63.253872;78.001144;128.34505;97.278641;32.670315;33.702332;14331.93;14326.271;14331.93;80.83477;8.4009972;18.924854;124.40284;15534.864;30601.596;30589.514;34771.535;34538.563;18.610767;14105.881
Lithuania;LTU;2007;3575.439;2.523725;Lithuanian Litas;1.658234;59502.527;16642.02;17313.941;19503.67;81.985924;8.1234684;22.537813;65.705811;66.6306;59.082607;70.781952;89.998024;121.52649;95.875175;35.821911;37.268219;15648.444;15759.195;15652.535;82.397614;7.9638791;22.083101;122.39354;16913.547;32987.039;33211.82;36965.844;36856.383;19.643785;15563.463
Lithuania;LTU;2008;3565;2.4100001;Lithuanian Litas;1.7327541;64338.41;18047.24;18426.758;20545.225;81.673775;8.369216;21.453701;71.898514;72.354614;66.545387;81.126442;89.737663;131.5677;96.707397;38.227962;39.03186;16217.773;16292.167;16219.838;83.029472;8.2728605;21.295;131.30074;17484.287;33766.371;33916.945;;38241.754;20.0583;16372.102
Lithuania;LTU;2009;3555;2.45;Lithuanian Litas;1.6646578;54981.82;15466.054;15499.513;15720.366;81.187912;9.8383598;10.39863;67.945221;67.702187;66.983459;74.187668;69.534843;110.68203;99.993431;33.906464;33.979816;14189.109;13857.726;14169.557;80.074394;9.3036089;10.321325;118.4146;15249.487;;;;34813.238;18.687273;13957.478
Luxembourg;LUX;1950;295.58701;1.2392198;Euro;.75628048;549.62329;1859.4299;1877.2426;1755.1423;52.153702;7.0980186;34.244049;61.028763;62.456905;68.602478;68.223869;47.61771;121.73833;;96.096458;97.017021;14792.813;14755.75;14805.09;44.974255;6.83108;27.725567;103.56167;16447.58;32638.869;32530.098;;34749.941;13.946362;12609.654
Luxembourg;LUX;1951;297.42499;1.2392198;Euro;.80580157;706.81274;2376.4404;2416.1228;1769.5067;45.681702;6.3354292;21.220318;65.024918;65.204002;70.016647;72.033142;50.587677;163.48914;;108.36923;110.17881;13890.24;14026.365;13830.753;50.790741;8.0021353;21.860001;137.91362;15361.738;30748.902;31183.791;;;;15456.924
Luxembourg;LUX;1952;299.263;1.2394676;Euro;.76869279;808.53503;2701.7542;2796.0054;2045.7365;43.268642;5.9872131;23.91054;62.017982;62.663597;70.096962;74.264534;41.153851;166.74416;;118.65221;122.79141;14641.317;14726.854;14613.93;51.057247;8.3392239;26.436163;133.35202;16228.004;32773.961;33027.207;;;;17501.158
Luxembourg;LUX;1953;301.10101;1.2394676;Euro;.77528644;724.41077;2405.873;2444.2246;2196.1775;50.627048;7.2028551;32.021801;62.549957;63.408089;68.73909;72.614555;49.908634;146.53191;;102.02295;103.64928;14970.493;14981.936;14980.86;51.309319;8.4920759;31.250227;121.43303;16631.77;33889.41;33891.84;;;;15222.902
Luxembourg;LUX;1954;302.939;1.2397152;Euro;.78378189;734.83008;2425.6702;2456.2827;2187.4558;51.705151;7.5995641;29.750832;63.222736;63.831909;68.784576;67.834541;51.858112;141.89073;;104.88137;106.20499;14731.548;14771.959;14732.441;52.955357;8.5774584;29.914719;130.33208;16352.344;33622.82;33713.008;;;;15173.805
Luxembourg;LUX;1955;304.77701;1.2392198;Euro;.79854494;797.68848;2617.2856;2632.0771;2256.717;51.274517;7.4391055;27.025398;64.439339;64.701569;67.760612;65.941772;57.393082;154.22661;;105.30315;105.89826;15322.242;15392.477;15318.691;53.577473;8.3833485;27.642086;136.31151;16999.283;35274.18;35444.086;;;;16050.243
Luxembourg;LUX;1956;306.61499;1.2394676;Euro;.76377523;910.93201;2970.9312;3023.8083;2443.4697;48.180946;6.275938;26.350801;61.621231;61.985119;67.472908;64.733559;49.111961;164.18575;;115.74413;117.80417;15943.668;15954.045;15950.077;53.729744;7.5337348;27.71067;142.07249;17731.408;37064.121;37073.34;;;;17656.84
Luxembourg;LUX;1957;308.453;1.2394676;Euro;.77414048;971.95227;3151.0547;3196.759;2702.8882;48.463745;6.2394538;29.847683;62.4575;62.976624;68.42334;65.964333;51.296185;162.43506;;118.75121;120.47363;16725.275;16666.646;16758.461;52.923927;7.3637199;30.539528;135.90126;18663.256;39290.813;39075.551;;;;18031.033
Luxembourg;LUX;1958;310.29099;1.2394676;Euro;.76357168;970.24365;3126.8831;3163.3684;2830.9871;51.948463;7.3478155;30.196529;61.604809;62.068615;66.835266;63.281349;51.785275;151.87637;;117.67346;119.04651;16778.377;16783.438;16794.068;54.545509;8.1324606;30.262547;135.16568;18736.281;39743.836;39718.676;;39603.113;16.528494;17464.658
Luxembourg;LUX;1959;312.129;1.2394676;Euro;.76528203;994.29333;3185.5205;3214.2681;2851.2202;52.865223;6.9178982;28.921989;61.742802;62.064201;66.183815;61.232788;53.403004;154.18665;;112.87955;113.89822;16715.234;16710.084;16724.322;55.74324;7.5592828;28.598719;142.45445;18691.822;39717.09;39683.277;;39573.035;16.596937;17348.102
Luxembourg;LUX;1960;313.96899;1.2394676;Euro;.70986474;1158.9501;3691.2881;3794.5637;3045.2957;47.074623;6.5303154;26.649233;57.271744;57.782463;65.318642;54.021164;42.277542;163.66661;69.898804;127.87398;131.45166;17335.084;17321.658;17351.475;54.954899;7.6192384;29.218092;147.00337;19427.482;41393.785;41322.648;;41200.48;17.364229;20006.193
Luxembourg;LUX;1961;316.845;1.2394676;Euro;.70724958;1159.51;3659.5496;3753.9109;3228.0449;49.943321;6.8451395;29.20306;57.060757;57.618942;64.900406;52.484474;43.745556;170.91241;70.036797;124.74933;127.96598;17842.109;17767.451;17874.541;55.510914;7.4311037;31.349634;148.96651;20036.582;43104.41;42846.164;;42583.422;18.268684;19666.051
Luxembourg;LUX;1962;320.75;1.2394676;Euro;.74942255;1146.962;3575.8752;3614.1152;3330.3599;52.992493;7.236546;31.919651;60.463261;61.060757;66.417053;57.926476;50.846405;163.15535;70.168098;115.16792;116.39951;17873.855;17770.736;17910.184;56.948536;7.5034904;32.939571;148.61943;20099.516;43586.844;43247.484;;42986.152;18.771923;18914.967
Luxembourg;LUX;1963;324.10001;1.2394676;Euro;.77423859;1183.8224;3652.6455;3693.1904;3429.0815;54.064159;7.4423866;31.342216;62.465416;63.221649;68.48922;65.743622;50.963486;159.18237;70.216171;113.10361;114.35908;17995.021;17929.668;18025.977;58.359604;7.8034849;32.284248;150.916;20257.053;44517.871;44280.023;;44089.57;19.598803;19109.094
Luxembourg;LUX;1964;327.75;1.2394676;Euro;.80283272;1302.7109;3974.709;3994.05;3707.7229;53.822952;6.9145398;32.09367;64.772385;65.39502;69.981796;64.362907;55.91396;161.64989;70.036591;115.99938;116.56383;19466.836;19326.439;19502.197;57.639103;7.0765505;32.526215;156.35765;21946.207;48425.32;47988.898;;47661.707;21.566355;20403.457
Luxembourg;LUX;1965;331.5;1.2394676;Euro;.81617427;1341.9468;4048.105;4082.7068;3750.9648;55.004761;7.1549778;29.71472;65.848778;66.209702;70.80677;64.073021;56.845192;164.89534;70.098816;110.1738;111.11553;19533.883;19440.268;19554.273;58.468887;7.1465068;30.768061;162.31412;22024.6;48849.012;48564.211;;48345.453;22.267748;20509.471
Luxembourg;LUX;1966;333.89499;1.2394676;Euro;.82740265;1386.7295;4153.1904;4185.4419;3802.4214;55.671314;7.6010985;27.576332;66.754677;66.956635;71.055313;64.091362;58.567066;157.0155;69.912048;104.4024;105.21313;19538.596;19530.963;19555.045;58.936317;7.505434;28.450069;158.45668;22040.158;48968.055;48907.754;;48775.551;22.868429;20429.35
Luxembourg;LUX;1967;335.01199;1.2394676;Euro;.80562949;1433.3888;4278.6191;4360.6992;3716.0852;54.626762;7.8760037;22.714884;64.998024;65.064972;70.586937;63.742157;51.136906;153.92169;70.016457;103.21507;105.19513;19482.953;19618.156;19491.875;58.210445;7.8169661;23.514557;156.43298;21961.938;49761.441;50083.828;;50055.73;23.889191;20567.297
Luxembourg;LUX;1968;335.867;1.2394676;Euro;.80675888;1572.9755;4683.3286;4753.4282;3941.5278;54.184818;7.9922395;20.742628;65.089142;64.982857;69.525909;62.572742;53.755409;155.24602;70.084869;104.55224;106.11718;20401.148;20590.422;20405.336;58.240997;7.8631921;21.738142;164.11964;22972.219;52415.238;52890.668;;52791.172;25.646164;21710.811
Luxembourg;LUX;1969;337.5;1.2394676;Euro;.78526425;1888.6869;5596.1094;5662.9346;4440.105;50.218292;7.2654457;20.922699;63.354961;63.28957;67.50042;60.574249;53.658211;157.12952;70.198975;116.41686;117.80704;22562.383;22694.518;22567.578;55.651989;7.3081832;22.505611;166.46844;25374.938;57916.031;58241.801;;58069.746;28.716038;24703.984
Luxembourg;LUX;1970;339.17401;1.2394676;Euro;.81540221;2149.9185;6338.689;6366.3667;5050.5259;50.22797;6.3052001;22.798193;65.786491;65.663612;67.024376;68.476524;62.166714;166.15669;71.69545;126.80593;127.35963;22777.52;22827.74;22788.248;58.332497;7.499269;26.263603;185.85048;25619.344;55231.438;55327.152;55165.84;55225.219;27.798767;26471.85
Luxembourg;LUX;1971;342.39999;1.2114507;Euro;.82196754;2158.9761;6305.4204;6328.3159;5590.103;55.258118;6.898881;26.177761;67.849854;67.759018;68.792244;72.424095;64.585915;174.73343;72.015434;117.59227;118.01926;23112.367;23116.699;23126.553;59.933723;7.5360594;28.079176;192.02066;25946.863;55139.324;55115.836;54607.254;54700.469;27.680622;25007.656
Luxembourg;LUX;1972;346.60001;1.0910931;Euro;.83046436;2403.1597;6933.5244;6955.1279;6015.0322;54.225506;6.6828671;25.575039;76.113068;76.075195;77.246414;84.397812;71.439987;162.22359;73.026642;118.76278;119.13282;24358.635;24372.232;24372.363;58.846371;7.3568835;27.097002;187.18701;27278.871;57109.402;57109.094;56727.754;56846.672;29.169874;26291.041
Luxembourg;LUX;1973;350.45001;.9662022;Euro;.83544827;2929.6753;8359.752;8352.2119;6656.7319;49.543682;5.9540639;24.202482;86.467232;86.774536;87.285736;102.35282;80.691589;167.38153;72.424469;129.32594;129.20929;26210.895;26192.389;26228.486;57.028603;6.9924212;26.781721;193.76102;29270.012;61101.633;61017.539;60499.902;60628.289;31.580538;29876.766
Luxembourg;LUX;1974;355.04999;.96558249;Euro;.84642202;3598.6641;10135.654;10193.536;7240.2651;46.496059;5.5725579;18.959387;87.659218;87.530693;87.805801;110.44462;80.035172;182.19598;73.485016;145.81569;146.64841;27204.799;27313.586;27189.537;56.619015;6.8985276;22.502466;199.77197;30244.445;62411.953;62696.703;62187.98;62324.477;32.973988;33047.32
Luxembourg;LUX;1975;358.95001;.91172552;Euro;.86932021;3207.0347;8934.4883;9010.3154;7892.8882;59.564556;7.0264077;21.007393;95.3489;95.20015;94.939224;125.66979;85.979805;180.17661;78.7603;118.81824;119.82665;24873.188;25080.811;24840.088;64.323288;7.7082105;21.902065;188.95331;27561.871;56748.109;57298.047;56978.73;57160.359;30.394941;26727.344
Luxembourg;LUX;1976;360.75;.9569971;Euro;.90389788;3536.5061;9803.2051;9867.708;8536.0879;58.947205;6.8386788;20.719391;94.451477;94.3731;93.51461;126.64918;86.136276;170.66994;80.852325;118.10376;118.88085;25349.246;25569.324;25313.24;64.743858;7.7359533;21.725929;186.40901;28026.621;57909.25;58495.098;58394.418;58640.395;31.134764;27664.574
Luxembourg;LUX;1977;361.45001;.88851857;Euro;.91184765;3609.4001;9985.8906;10033.843;8856.2666;63.394238;7.4711151;17.3986;102.62562;102.42516;99.49202;135.54039;99.712852;169.47737;82.418091;109.18346;109.70776;25861.469;26227.227;25782.285;64.838837;7.7895885;17.371298;185.99367;28478.189;59038.164;60057.023;60012.117;60304.27;32.488213;26428.373
Luxembourg;LUX;1978;362.10001;.78066838;Euro;.88149261;4052.4014;11191.388;11238.502;10230.262;62.054672;7.2841692;21.689852;112.91512;112.93407;109.82515;151.90762;108.45607;167.21666;82.429367;109.40467;109.86525;26725.73;26951.227;26665.867;64.38166;7.6582074;21.637476;188.19525;29387.203;61339.961;61996.379;62045.164;62437.871;33.959465;27537.229
Luxembourg;LUX;1979;363;.72679079;Euro;.86577368;4538.4482;12502.612;12548.701;11039.741;62.381229;7.1812267;18.412716;119.12283;119.21041;114.15765;164.35019;117.96101;177.18884;82.433617;110.58264;110.99029;27504.293;27836.83;27416.232;64.502151;7.5874023;18.321032;197.17513;30298.645;63029.605;63996.551;63857.152;64320.617;35.317184;28328.008
Luxembourg;LUX;1980;364.39999;.72488201;Euro;.84399909;5038.0742;13825.67;13890.378;12874.394;63.538876;7.4119415;21.734882;116.43262;116.64043;112.26054;163.49858;112.32522;177.94472;83.875107;113.70837;114.24055;27463.611;27715.031;27395.518;66.181808;7.8032093;21.579458;198.85379;30199.588;62787.844;63520.141;63334.5;63839.176;35.385094;28350.783
Luxembourg;LUX;1981;365.39999;.92041004;Euro;.83256549;5439.1587;14885.492;14981.347;14220.748;65.516403;7.6594968;21.747129;90.455933;90.628075;87.800201;128.35808;84.93087;176.42317;87.170853;110.23607;110.94593;27127.379;27393.646;27054.232;67.951553;7.9882741;21.720188;193.00667;29764.541;61720.113;62494.43;62536.23;63072.707;35.291637;27936.211
Luxembourg;LUX;1982;365.71799;1.13264;Euro;.86427665;5876.5327;16068.481;16146.579;15100.037;64.278839;7.53756;21.702093;76.306389;76.306412;74.2948;103.74547;72.623558;179.81573;95.525826;115.52938;116.0909;27382.289;27644.324;27311.854;67.619728;8.0251503;22.066236;190.46474;30008.967;62273.75;63031.82;63290.426;63866.25;36.07439;28637.533
Luxembourg;LUX;1983;365.88501;1.2675209;Euro;.9062404;6173.0605;16871.586;16895.545;15485.091;64.002335;7.5146704;20.134909;71.497078;71.49604;68.817223;93.446571;71.781906;180.32112;97.913437;112.66022;112.82021;28313.863;28630.293;28234.014;65.80632;7.9059958;20.283245;190.17848;30959.24;64429.211;65333.508;65732.258;66383.992;37.851944;29070.133
Luxembourg;LUX;1984;366.272;1.4324259;Euro;.92890459;6739.8877;18401.318;18405.775;16439.707;61.74593;7.1916571;20.380613;64.848351;64.888336;62.478558;85.453568;64.727875;198.70886;96.726761;111.43875;111.46574;30321.25;30620.678;30243.365;62.331001;7.5357494;19.983585;205.84387;33114.426;68619.078;69475.164;69947.695;70671.063;40.678379;30540.424
Luxembourg;LUX;1985;367.16901;1.4719422;Euro;.92513537;7259.4639;19771.451;19826;16995.109;60.45565;7.1187325;18.146942;62.851341;62.913628;61.954597;84.690865;57.085934;207.59836;97.465042;112.59013;112.90076;31338.697;31710.777;31245.703;61.848995;7.4315915;17.924833;214.0153;34167.43;70088.102;71131.32;71585.875;72273.211;41.994911;31962.824
Luxembourg;LUX;1986;369.01901;1.1073879;Euro;.9069553;8068.7148;21865.311;21884.996;18891.484;57.636669;6.8379397;21.847015;81.900421;82.177139;80.861748;113.30534;74.591568;191.09062;95.060165;118.84325;118.95024;34200.699;34440.492;34141.086;58.451038;7.2112393;21.163168;199.77798;37295.289;75449.352;76111.016;76515.602;77072.141;45.124237;34461.211
Luxembourg;LUX;1987;371.66;.92548776;Euro;.88599622;8578.3877;23081.277;23072.596;20958.326;58.626064;7.2776251;24.93276;95.732895;96.177994;94.865524;131.85255;87.079147;190.22299;96.135765;119.18538;119.14055;35281.363;35487.34;35242.266;59.204876;7.613503;23.659954;202.24576;38494.426;76177.359;76707.094;77702.297;77858.469;45.611259;35177.852
Luxembourg;LUX;1988;375.62399;.9114632;Euro;.86884928;9766.4766;26000.674;25973.154;23164.875;56.360664;6.9017735;25.925331;95.324669;95.87574;95.117577;131.41397;85.979782;191.45316;94.306847;125.80663;125.67347;38020.273;38127.734;38017.902;57.481064;7.292335;24.966148;205.70723;41563.703;80718.242;80951.43;80785.609;82072.734;47.468246;38289.91
Luxembourg;LUX;1989;377.621;.97679967;Euro;.86664778;11207.871;29680.211;29630.979;25393.258;53.673161;6.7153516;25.309834;88.723183;89.208237;88.197586;122.22655;80.758026;193.1698;93.345093;134.90552;134.68175;41686.398;41806.379;41690.91;54.89016;7.1568675;24.421921;207.06647;45624.246;86506.367;86745.953;86679.477;87462.422;50.732262;42107.215
Luxembourg;LUX;1990;382.966;.82840854;Euro;.8673498;12069.112;31514.842;31421.791;27241.566;54.080963;6.8524494;25.763004;104.70073;105.30621;103.41765;144.90686;96.548004;190.27098;94.813576;136.91951;136.51524;43303.5;43447.344;43309.301;54.251354;7.2478395;24.398571;206.99295;47450.746;87529.414;87808.398;87868.578;88457.5;51.309517;42944.477
Luxembourg;LUX;1991;387.15201;.84651303;Euro;.86453629;13400.87;34613.977;34461.773;30245.102;53.573811;6.8298607;27.360533;102.12912;102.79945;101.37704;137.22948;94.742218;191.03972;95.517204;147.54799;146.8992;46626.32;46638.109;46677.547;53.131691;6.9259915;25.747368;207.58092;51202.777;91939.898;91862.219;91965.523;92311.023;52.839771;45599.961
Luxembourg;LUX;1992;392.552;.7969653;Euro;.89159673;13690.788;34876.371;34768.441;29078.164;53.014908;6.8946991;23.724182;111.87397;112.47051;109.49827;155.40262;104.36113;185.33157;95.014153;142.51346;142.07245;46966.453;47204.73;46958.078;51.188942;7.0009241;22.016596;203.27779;51578.188;91103.742;91582.281;92314.93;92190.602;53.474827;45107.086
Luxembourg;LUX;1993;398.08401;.85762537;Euro;.90207833;14943.119;37537.602;37404.793;30654.193;50.789635;6.7790222;24.383921;105.18327;105.82568;103.72952;147.765;96.174713;184.17429;93.219749;147.9265;147.40314;48293.902;48488.961;48304.359;50.31908;7.0675592;23.135517;204.62695;53120.883;93057.266;93412.891;94283.609;94343.492;54.470871;47519.523
Luxembourg;LUX;1994;403.75601;.8293649;Euro;.90842658;15994.708;39614.789;39509.934;31520.596;50.15947;6.6583481;22.961094;109.5328;110.10432;108.02056;151.77892;100.33897;188.12895;89.804832;148.71107;148.31746;49678.914;49882.012;49681.496;49.95837;6.838408;22.2295;210.34132;54699.422;94087.078;94466.82;95616.242;95859.883;56.091198;49292.441
Luxembourg;LUX;1995;409.70401;.7307905;Euro;.910429;16596.957;40509.625;40410.621;31868.076;50.336006;6.7784481;21.746189;124.58139;125.21716;122.89438;175.43747;112.31357;191.57674;92.604385;146.91339;146.55434;49760.094;50096.266;49741.469;50.278378;7.0454106;20.784801;216.09619;54806.563;93079.234;93743.156;95262.68;95241.953;55.405365;49409.531
Luxembourg;LUX;1996;415.56601;.76751584;Euro;.90677446;17420.615;41920.215;41831.656;33386.242;50.748554;7.0760198;21.986374;118.14407;118.6407;115.83002;164.01328;108.49701;202.0305;93.089653;145.48593;145.17859;49612.473;49961.996;49600.828;51.457546;7.4241891;21.970613;221.51775;54664.676;90931.203;91593.32;93954.5;93947.992;55.557655;50373.57
Luxembourg;LUX;1997;421.01401;.88681161;Euro;.90907329;18063.191;42904.016;42802.129;35403.852;51.369598;7.3905416;23.955021;102.51031;102.94202;100.67008;138.65862;95.169037;224.49684;96.242546;141.77425;141.43756;51858.684;52091.301;51860.527;50.414726;7.2346144;23.394056;234.13596;57193.594;93224.93;93639.773;96270.656;96273.781;57.374184;50877.477
Luxembourg;LUX;1998;426.495;.89981979;Euro;.91100675;19115.822;44820.742;44699.328;37348.973;51.535934;7.0877891;24.932274;101.24325;101.59827;99.642921;135.49269;94.762039;238.561;91.9935;142.20299;141.81778;54618.121;54717.078;54622.223;49.67701;6.8898897;24.32494;244.61346;60278.355;95673.016;95839.156;98038.891;98052.773;58.644001;52903.148
Luxembourg;LUX;1999;432.52701;.9386273;Euro;.91443908;21747.525;50280.156;50060.434;40426.883;47.723557;6.9299221;26.102678;97.423027;97.898125;96.934296;131.01913;89.362381;249.28343;89.849548;152.23384;151.56857;58551.949;58533.418;58543.582;47.631733;6.8632178;26.008947;257.63818;64649.813;99216.695;99199.461;101314.32;101309.66;60.700829;58369.855
Luxembourg;LUX;2000;438.77701;1.0854008;Euro;.92249072;23849.184;54353.766;54070.363;42704.117;46.575863;6.6847181;25.718203;84.990784;85.382156;85.355042;115.2162;76.518867;278.99051;87.135803;157.06529;156.24634;62635.148;62638.281;62626.352;46.073189;6.6198063;24.789507;265.02731;69174.375;101651.32;101670.68;104204.25;104185.88;62.686996;61437.223
Luxembourg;LUX;2001;444.77899;1.11751;Euro;.92493606;24404.191;54868.129;54538.262;44925.961;48.532993;7.0439229;26.798208;82.767586;83.207512;82.371872;113.48751;75.449173;275.63226;88.827011;155.23933;154.30605;63418.766;63433.961;63413.504;46.590748;6.8462648;25.485291;271.58801;70036.43;98824.789;98856.672;101326.01;101343.73;61.569756;60752.832
Luxembourg;LUX;2002;450.78601;1.0625516;Euro;.92104745;26048.848;57785.398;57436.891;46189.797;48.700912;7.0717664;24.645668;86.682602;87.169518;86.330658;121.29079;77.478523;261.72205;82.934525;159.64203;158.67923;64981.301;65168.395;64964.734;47.401386;6.8966379;23.469646;265.38754;71732.898;99169.57;99480.461;102204.09;102216.42;63.649265;62876.449
Luxembourg;LUX;2003;456.76401;.88603419;Euro;.91515386;28110.652;61543.055;61163.781;48030.684;47.0853;6.954905;24.487776;103.28652;103.83907;102.81762;146.04738;92.120018;248.79988;77.524841;163.80374;162.79427;65536.75;65699.914;65529.539;47.108635;7.0520401;24.383648;273.96933;72328.406;98491.297;98747.367;102551.45;102561.02;64.870926;65577.875
Luxembourg;LUX;2004;462.69;.80536503;Euro;.91112477;30115.701;65088.289;64771.473;50492.563;46.381145;7.0755267;24.498268;113.1319;113.67771;113.07498;162.36537;99.026955;274.98529;87.366653;163.99301;163.19478;67863.906;68051.398;67856.109;46.068993;7.0663648;24.214401;286.61499;74865.492;100503.02;100792.27;105120.86;105271.48;66.660248;67386.789
Luxembourg;LUX;2005;468.57101;.80412;Euro;.90818828;33343.746;71160.5;70796.984;52779.977;42.125626;6.8200402;25.605499;112.94189;113.53332;112.87917;164.11514;99.403648;286.08994;85.880859;167.29941;166.44478;71160.5;71160.5;71160.5;42.125626;6.8200402;25.605499;286.06091;78458.57;103498.02;103498.02;108390.15;108329.26;69.46064;71160.5
Luxembourg;LUX;2006;474.41299;.79714084;Euro;.87806523;38630.613;81428.234;81038.07;56086.168;39.5107;6.3845696;23.31439;110.15183;110.67322;110.56903;159.2027;96.02417;308.93124;76.231903;182.31506;181.44148;78656.273;78726.828;78656.273;39.718266;6.3560781;23.113096;309.17923;86644.734;111912.83;112013.21;117188.8;117155.05;75.179817;78656.273
Luxembourg;LUX;2007;480.22198;.71200001;Euro;.8471384;44255.695;92156.742;91561.406;61975.902;37.449051;6.1684375;24.070309;118.98012;119.69964;120.47449;170.85899;103.4324;319.55231;79.244804;198.36719;197.08572;86052.586;85961.016;86064.898;37.900455;6.08957;23.749706;319.18286;94749.984;119348.01;119203.95;123933.54;123965.08;79.153954;86052.586
Luxembourg;LUX;2008;486;.71700001;Euro;.8200888;48335.742;99456.258;98688.516;66531.109;37.85635;6.225172;23.333733;114.37779;115.10194;115.64999;163.49396;99.43972;324.36325;75.523781;210.66989;209.04364;89814.008;89807.563;89814.258;38.296303;6.123373;23.047729;324.31021;98777.305;120599.88;120590.9;;125133.24;80.10247;89814.008
Luxembourg;LUX;2009;491;.79714084;Euro;.8297044;45853.316;93387.609;92797.359;62226.801;41.145752;7.256247;18.654654;104.08504;104.58331;103.03328;143.6279;91.310997;302.36591;71.098045;204.73508;203.44106;84571.539;85316.367;84510.57;41.111938;6.9515467;18.758028;305.00101;92844.984;113578.34;114661.29;;118972.84;79.622475;84571.539
Macao;MAC;1950;205.442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Macao;MAC;1951;202.367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Macao;MAC;1952;199.489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
